Time (s) Run #1;Position (mm) Run #1;Light Intensity (%) Run #1;Log of Light Intensity Run #1;Intensity Vs. Time Run #1;Intensity Vs. Wavelength Run #1;Time (s) Run #2;Position (mm) Run #2;Light Intensity (%) Run #2;Log of Light Intensity Run #2;Intensity Vs. Time Run #2;Intensity Vs. Wavelength Run #2;Time (s) Run #3;Position (mm) Run #3;Light Intensity (%) Run #3;Log of Light Intensity Run #3;Intensity Vs. Time Run #3;Intensity Vs. Wavelength Run #3;Time (s) Run #4;Position (mm) Run #4;Light Intensity (%) Run #4;Log of Light Intensity Run #4;Intensity Vs. Time Run #4;Intensity Vs. Wavelength Run #4;Time (s) Run #5;Position (mm) Run #5;Light Intensity (%) Run #5;Log of Light Intensity Run #5;Intensity Vs. Time Run #5;Intensity Vs. Wavelength Run #5
28150;56,73;0,5;1,7;;5;;;;;;5;28150;22,52;0,5;1,7;;5;28150;81,68;0,5;1,7;;5;28150;67,36;0,5;1,7;;5
28200;56,73;0,5;1,7;;5;;;;;;5;28200;22,52;0,5;1,7;;5;28200;81,68;0,5;1,7;;5;28200;67,59;0,5;1,7;;5
28250;56,73;0,5;1,7;;5;;;;;;5;28250;22,52;0,5;1,7;;5;28250;81,68;0,5;1,7;;5;28250;67,71;0,5;1,7;;5
28300;56,73;0,5;1,7;;5;;;;;;5;28300;22,52;0,5;1,7;;5;28300;81,68;0,5;1,7;;5;28300;67,71;0,5;1,7;;5
28350;56,73;0,5;1,7;;5;;;;;;5;28350;22,52;0,5;1,7;;5;28350;81,68;0,5;1,7;;5;28350;67,71;0,5;1,7;;5
28400;56,73;0,5;1,7;;5;;;;;;5;28400;22,52;0,5;1,7;;5;28400;81,68;0,5;1,7;;5;28400;67,71;0,5;1,7;;5
28450;56,73;0,5;1,7;;5;;;;;;5;28450;22,52;0,5;1,7;;5;28450;81,68;0,5;1,7;;5;28450;67,71;0,5;1,7;;5
28500;56,73;0,5;1,7;;5;;;;;;5;28500;22,52;0,5;1,7;;5;28500;81,68;0,5;1,7;;5;28500;67,71;0,5;1,7;;5
28550;56,73;0,5;1,7;;5;;;;;;5;28550;22,52;0,5;1,7;;5;28550;81,68;0,5;1,7;;5;28550;67,71;0,5;1,7;;5
28600;56,73;0,5;1,7;;5;;;;;;5;28600;22,52;0,5;1,7;;5;28600;81,68;0,5;1,7;;5;28600;67,71;0,5;1,7;;5
28650;56,73;0,5;1,7;;5;;;;;;5;28650;22,52;0,5;1,7;;5;28650;81,68;0,5;1,7;;5;28650;67,71;0,5;1,7;;5
28700;56,73;0,5;1,7;;5;;;;;;5;28700;22,52;0,5;1,7;;5;28700;81,68;0,5;1,7;;5;28700;67,71;0,5;1,7;;5
28750;56,73;0,5;1,7;;5;;;;;;5;28750;22,52;0,5;1,7;;5;28750;81,68;0,5;1,7;;5;28750;67,71;0,5;1,7;;5
28800;56,73;0,5;1,7;;5;;;;;;5;28800;22,52;0,5;1,7;;5;28800;81,68;0,5;1,7;;5;28800;67,71;0,5;1,7;;5
28850;56,73;0,5;1,7;;5;;;;;;5;28850;22,52;0,5;1,7;;5;28850;81,68;0,5;1,7;;5;28850;67,71;0,5;1,7;;5
28900;56,73;0,5;1,7;;5;;;;;;5;28900;22,52;0,5;1,7;;5;28900;81,68;0,5;1,7;;5;28900;67,71;0,5;1,7;;5
28950;56,73;0,5;1,7;;5;;;;;;5;28950;22,52;0,5;1,7;;5;28950;81,68;0,5;1,7;;5;28950;67,71;0,5;1,7;;5
29000;56,73;0,5;1,7;4,66;5;;;;;;5;29000;22,52;0,5;1,7;4,65;5;29000;81,68;0,5;1,7;4,76;5;29000;67,71;0,5;1,7;4,80;5
29050;56,73;0,5;1,7;;5;;;;;;5;29050;22,52;0,5;1,7;;5;29050;81,68;0,5;1,7;;5;29050;67,71;0,5;1,7;;5
29100;56,73;0,5;1,7;;5;;;;;;5;29100;22,52;0,5;1,7;;5;29100;81,68;0,5;1,7;;5;29100;67,71;0,5;1,7;;5
29150;56,73;0,5;1,7;;5;;;;;;5;29150;22,52;0,5;1,7;;5;29150;81,68;0,5;1,7;;5;29150;67,71;0,5;1,7;;5
29200;56,73;0,5;1,7;;5;;;;;;5;29200;22,52;0,5;1,7;;5;29200;81,68;0,5;1,7;;5;29200;67,71;0,5;1,7;;5
29250;56,73;0,5;1,7;;5;;;;;;5;29250;22,52;0,5;1,7;;5;29250;81,68;0,5;1,7;;5;29250;67,71;0,5;1,7;;5
29300;56,73;0,5;1,7;;5;;;;;;5;29300;22,52;0,5;1,7;;5;29300;81,68;0,5;1,7;;5;29300;67,71;0,5;1,7;;5
29350;56,73;0,5;1,7;;5;;;;;;5;29350;22,52;0,5;1,7;;5;29350;81,68;0,5;1,7;;5;29350;67,71;0,5;1,7;;5
29400;56,73;0,5;1,7;;5;;;;;;5;29400;22,52;0,5;1,7;;5;29400;81,68;0,5;1,7;;5;29400;67,71;0,5;1,7;;5
29450;56,73;0,5;1,7;;5;;;;;;5;29450;22,52;0,5;1,7;;5;29450;81,68;0,5;1,7;;5;29450;67,71;0,5;1,7;;5
29500;56,73;0,5;1,7;;5;;;;;;5;29500;22,52;0,5;1,7;;5;29500;81,68;0,5;1,7;;5;29500;67,71;0,5;1,7;;5
29550;56,73;0,5;1,7;;5;;;;;;5;29550;22,52;0,5;1,7;;5;29550;81,68;0,5;1,7;;5;29550;67,71;0,5;1,7;;5
29600;56,73;0,5;1,7;;5;;;;;;5;29600;22,52;0,5;1,7;;5;29600;81,68;0,5;1,7;;5;29600;67,71;0,5;1,7;;5
29650;56,73;0,5;1,7;;5;;;;;;5;29650;22,52;0,5;1,7;;5;29650;81,68;0,5;1,7;;5;29650;67,71;0,5;1,7;;5
29700;56,73;0,5;1,7;;5;;;;;;5;29700;22,52;0,5;1,7;;5;29700;81,68;0,5;1,7;;5;29700;67,71;0,5;1,7;;5
29750;56,73;0,5;1,7;;5;;;;;;5;29750;22,52;0,5;1,7;;5;29750;81,68;0,5;1,7;;5;29750;67,71;0,5;1,7;;5
29800;56,73;0,5;1,7;;5;;;;;;5;29800;22,52;0,5;1,7;;5;29800;81,68;0,5;1,7;;5;29800;67,71;0,5;1,7;;5
29850;56,73;0,5;1,7;;5;;;;;;5;29850;22,52;0,5;1,7;;5;29850;81,68;0,5;1,7;;5;29850;67,71;0,5;1,7;;5
29900;56,73;0,5;1,7;;5;;;;;;5;29900;22,52;0,5;1,7;;5;29900;81,68;0,5;1,7;;5;29900;67,71;0,5;1,7;;5
29950;56,73;0,5;1,7;;5;;;;;;5;29950;22,52;0,5;1,7;;5;29950;81,68;0,5;1,7;;5;29950;67,71;0,5;1,7;;5
30000;56,73;0,5;1,7;4,62;5;;;;;;5;30000;22,52;0,5;1,7;4,79;5;30000;81,68;0,5;1,7;4,68;5;30000;67,71;0,5;1,7;4,80;5
30050;56,73;0,5;1,7;;5;;;;;;5;30050;22,52;0,5;1,7;;5;30050;81,68;0,5;1,7;;5;30050;67,71;0,5;1,7;;5
30100;56,73;0,5;1,7;;5;;;;;;5;30100;22,52;0,5;1,7;;5;30100;81,68;0,5;1,7;;5;30100;67,71;0,5;1,7;;5
30150;56,73;0,5;1,7;;5;;;;;;5;30150;22,52;0,5;1,7;;5;30150;81,68;0,5;1,7;;5;30150;67,71;0,5;1,7;;5
30200;56,73;0,5;1,7;;5;;;;;;5;30200;22,52;0,5;1,7;;5;30200;81,68;0,5;1,7;;5;30200;67,71;0,5;1,7;;5
30250;56,73;0,5;1,7;;5;;;;;;5;30250;22,52;0,5;1,7;;5;30250;81,68;0,5;1,7;;5;30250;67,71;0,5;1,7;;5
30300;56,73;0,5;1,7;;5;;;;;;5;30300;22,52;0,5;1,7;;5;30300;81,68;0,5;1,7;;5;30300;67,71;0,5;1,7;;5
30350;56,73;0,5;1,7;;5;;;;;;5;30350;22,52;0,5;1,7;;5;30350;81,68;0,5;1,7;;5;30350;67,71;0,5;1,7;;5
30400;56,73;0,5;1,7;;5;;;;;;5;30400;22,52;0,5;1,7;;5;30400;81,68;0,5;1,7;;5;30400;67,71;0,5;1,7;;5
30450;56,73;0,5;1,7;;5;;;;;;5;30450;22,52;0,5;1,7;;5;30450;81,68;0,5;1,7;;5;30450;67,71;0,5;1,7;;5
30500;56,73;0,5;1,7;;5;;;;;;5;30500;22,52;0,5;1,7;;5;30500;81,68;0,5;1,7;;5;30500;67,71;0,5;1,7;;5
30550;56,73;0,5;1,7;;5;;;;;;5;30550;22,52;0,5;1,7;;5;30550;81,68;0,5;1,7;;5;30550;67,71;0,5;1,7;;5
30600;56,73;0,5;1,7;;5;;;;;;5;30600;22,52;0,5;1,7;;5;30600;81,68;0,5;1,7;;5;30600;67,71;0,5;1,7;;5
30650;56,73;0,5;1,7;;5;;;;;;5;30650;22,52;0,5;1,7;;5;30650;81,68;0,5;1,7;;5;30650;67,71;0,5;1,7;;5
30700;56,73;0,5;1,7;;5;;;;;;5;30700;22,52;0,5;1,7;;5;30700;81,68;0,5;1,7;;5;30700;67,71;0,5;1,7;;5
30750;56,73;0,5;1,7;;5;;;;;;5;30750;22,52;0,5;1,7;;5;30750;81,68;0,5;1,7;;5;30750;67,71;0,5;1,7;;5
30800;56,73;0,5;1,7;;5;;;;;;5;30800;22,52;0,5;1,7;;5;30800;81,68;0,5;1,7;;5;30800;67,71;0,5;1,7;;5
30850;56,73;0,5;1,7;;5;;;;;;5;30850;22,52;0,5;1,7;;5;30850;81,68;0,5;1,7;;5;30850;67,71;0,5;1,7;;5
30900;56,73;0,5;1,7;;5;;;;;;5;30900;22,52;0,5;1,7;;5;30900;81,68;0,5;1,7;;5;30900;67,71;0,5;1,7;;5
30950;56,73;0,5;1,7;;5;;;;;;5;30950;22,52;0,5;1,7;;5;30950;81,68;0,5;1,7;;5;30950;67,71;0,5;1,7;;5
31000;56,73;0,5;1,7;4,72;5;;;;;;5;31000;22,52;0,5;1,7;4,68;5;31000;81,68;0,5;1,7;4,65;5;31000;67,71;0,5;1,7;4,74;5
31050;56,73;0,5;1,7;;5;;;;;;5;31050;22,52;0,5;1,7;;5;31050;81,68;0,5;1,7;;5;31050;67,71;0,5;1,7;;5
31100;56,73;0,5;1,7;;5;;;;;;5;31100;22,52;0,5;1,7;;5;31100;81,68;0,5;1,7;;5;31100;67,71;0,5;1,7;;5
31150;56,73;0,5;1,7;;5;;;;;;5;31150;22,52;0,5;1,7;;5;31150;81,68;0,5;1,7;;5;31150;67,71;0,5;1,7;;5
31200;56,73;0,5;1,7;;5;;;;;;5;31200;22,52;0,5;1,7;;5;31200;81,68;0,5;1,7;;5;31200;67,71;0,5;1,7;;5
31250;56,73;0,5;1,7;;5;;;;;;5;31250;22,52;0,5;1,7;;5;31250;81,68;0,5;1,7;;5;31250;67,71;0,5;1,7;;5
31300;56,73;0,5;1,7;;5;;;;;;5;31300;22,52;0,5;1,7;;5;31300;81,68;0,5;1,7;;5;31300;67,71;0,5;1,7;;5
31350;56,73;0,5;1,7;;5;;;;;;5;31350;22,52;0,5;1,7;;5;31350;81,68;0,5;1,7;;5;31350;67,71;0,5;1,7;;5
31400;56,73;0,5;1,7;;5;;;;;;5;31400;22,52;0,5;1,7;;5;31400;81,68;0,5;1,7;;5;31400;67,71;0,5;1,7;;5
31450;56,73;0,5;1,7;;5;;;;;;5;31450;22,52;0,5;1,7;;5;31450;81,68;0,5;1,7;;5;31450;67,71;0,5;1,7;;5
31500;56,73;0,5;1,7;;5;;;;;;5;31500;22,52;0,5;1,7;;5;31500;81,68;0,5;1,7;;5;31500;67,71;0,5;1,7;;5
31550;56,73;0,5;1,7;;5;;;;;;5;31550;22,52;0,5;1,7;;5;31550;81,68;0,5;1,7;;5;31550;67,71;0,5;1,7;;5
31600;56,73;0,5;1,7;;5;;;;;;5;31600;22,52;0,5;1,7;;5;31600;81,68;0,5;1,7;;5;31600;67,71;0,5;1,7;;5
31650;56,73;0,5;1,7;;5;;;;;;5;31650;22,52;0,5;1,7;;5;31650;81,68;0,5;1,7;;5;31650;67,71;0,5;1,7;;5
31700;56,73;0,5;1,7;;5;;;;;;5;31700;22,52;0,5;1,7;;5;31700;81,68;0,5;1,7;;5;31700;67,71;0,5;1,7;;5
31750;56,73;0,5;1,7;;5;;;;;;5;31750;22,52;0,5;1,7;;5;31750;81,68;0,5;1,7;;5;31750;67,71;0,5;1,7;;5
31800;56,73;0,5;1,7;;5;;;;;;5;31800;22,52;0,5;1,7;;5;31800;81,68;0,5;1,7;;5;31800;67,71;0,5;1,7;;5
31850;56,73;0,5;1,7;;5;;;;;;5;31850;22,52;0,5;1,7;;5;31850;81,68;0,5;1,7;;5;31850;67,71;0,5;1,7;;5
31900;56,73;0,5;1,7;;5;;;;;;5;31900;22,52;0,5;1,7;;5;31900;81,68;0,5;1,7;;5;31900;67,71;0,5;1,7;;5
31950;56,73;0,5;1,7;;5;;;;;;5;31950;22,52;0,5;1,7;;5;31950;81,68;0,5;1,7;;5;31950;67,71;0,5;1,7;;5
32000;56,73;0,5;1,7;4,65;5;;;;;;5;32000;22,52;0,5;1,7;4,76;5;32000;81,68;0,5;1,7;4,70;5;32000;67,71;0,5;1,7;4,82;5
32050;56,73;0,5;1,7;;5;;;;;;5;32050;22,52;0,5;1,7;;5;32050;81,68;0,5;1,7;;5;32050;67,71;0,5;1,7;;5
32100;56,73;0,5;1,7;;5;;;;;;5;32100;22,52;0,5;1,7;;5;32100;81,68;0,5;1,7;;5;32100;67,71;0,5;1,7;;5
32150;56,73;0,5;1,7;;5;;;;;;5;32150;22,52;0,5;1,7;;5;32150;81,68;0,5;1,7;;5;32150;67,71;0,5;1,7;;5
32200;56,73;0,5;1,7;;5;;;;;;5;32200;22,52;0,5;1,7;;5;32200;81,68;0,5;1,7;;5;32200;67,71;0,5;1,7;;5
32250;56,73;0,5;1,7;;5;;;;;;5;32250;22,52;0,5;1,7;;5;32250;81,68;0,5;1,7;;5;32250;67,71;0,5;1,7;;5
32300;56,73;0,5;1,7;;5;;;;;;5;32300;22,52;0,5;1,7;;5;32300;81,68;0,5;1,7;;5;32300;67,71;0,5;1,7;;5
32350;56,73;0,5;1,7;;5;;;;;;5;32350;22,52;0,5;1,7;;5;32350;81,68;0,5;1,7;;5;32350;67,71;0,5;1,7;;5
32400;56,73;0,5;1,7;;5;;;;;;5;32400;22,52;0,5;1,7;;5;32400;81,68;0,5;1,7;;5;32400;67,71;0,5;1,7;;5
32450;56,73;0,5;1,7;;5;;;;;;5;32450;22,52;0,5;1,7;;5;32450;81,68;0,5;1,7;;5;32450;67,71;0,5;1,7;;5
32500;56,73;0,5;1,7;;5;;;;;;5;32500;22,52;0,5;1,7;;5;32500;81,68;0,5;1,7;;5;32500;67,71;0,5;1,7;;5
32550;56,73;0,5;1,7;;5;;;;;;5;32550;22,52;0,5;1,7;;5;32550;81,68;0,5;1,7;;5;32550;67,71;0,5;1,7;;5
32600;56,73;0,5;1,7;;5;;;;;;5;32600;22,52;0,5;1,7;;5;32600;81,68;0,5;1,7;;5;32600;67,71;0,5;1,7;;5
32650;56,73;0,5;1,7;;5;;;;;;5;32650;22,52;0,5;1,7;;5;32650;81,68;0,5;1,7;;5;32650;67,71;0,5;1,7;;5
32700;56,73;0,5;1,7;;5;;;;;;5;32700;22,52;0,5;1,7;;5;32700;81,68;0,5;1,7;;5;32700;67,71;0,5;1,7;;5
32750;56,73;0,5;1,7;;5;;;;;;5;32750;22,52;0,5;1,7;;5;32750;81,68;0,5;1,7;;5;32750;67,71;0,5;1,7;;5
32800;56,73;0,5;1,7;;5;;;;;;5;32800;22,52;0,5;1,7;;5;32800;81,68;0,5;1,7;;5;32800;67,71;0,5;1,7;;5
32850;56,73;0,5;1,7;;5;;;;;;5;32850;22,52;0,5;1,7;;5;32850;81,68;0,5;1,7;;5;32850;67,71;0,5;1,7;;5
32900;56,73;0,5;1,7;;5;;;;;;5;32900;22,52;0,5;1,7;;5;32900;81,68;0,5;1,7;;5;32900;67,71;0,5;1,7;;5
32950;56,73;0,5;1,7;;5;;;;;;5;32950;22,52;0,5;1,7;;5;32950;81,68;0,5;1,7;;5;32950;67,71;0,5;1,7;;5
33000;56,73;0,5;1,7;4,73;5;;;;;;5;33000;22,52;0,5;1,7;4,76;5;33000;81,68;0,5;1,7;4,57;5;33000;67,71;0,5;1,7;4,77;5
33050;56,73;0,5;1,7;;5;;;;;;5;33050;22,52;0,5;1,7;;5;33050;81,68;0,5;1,7;;5;33050;67,71;0,5;1,7;;5
33100;56,73;0,5;1,7;;5;;;;;;5;33100;22,52;0,5;1,7;;5;33100;81,68;0,5;1,7;;5;33100;67,71;0,5;1,7;;5
33150;56,73;0,5;1,7;;5;;;;;;5;33150;22,52;0,5;1,7;;5;33150;81,68;0,5;1,7;;5;33150;67,71;0,5;1,7;;5
33200;56,73;0,5;1,7;;5;;;;;;5;33200;22,52;0,5;1,7;;5;33200;81,68;0,5;1,7;;5;33200;67,71;0,5;1,7;;5
33250;56,73;0,5;1,7;;5;;;;;;5;33250;22,52;0,5;1,7;;5;33250;81,68;0,5;1,7;;5;33250;67,71;0,5;1,7;;5
33300;56,73;0,5;1,7;;5;;;;;;5;33300;22,52;0,5;1,7;;5;33300;81,68;0,5;1,7;;5;33300;67,71;0,5;1,7;;5
33350;56,73;0,5;1,7;;5;;;;;;5;33350;22,52;0,5;1,7;;5;33350;81,68;0,5;1,7;;5;33350;67,71;0,5;1,7;;5
33400;56,73;0,5;1,7;;5;;;;;;5;33400;22,52;0,5;1,7;;5;33400;81,68;0,5;1,7;;5;33400;67,71;0,5;1,7;;5
33450;56,73;0,5;1,7;;5;;;;;;5;33450;22,52;0,5;1,7;;5;33450;81,68;0,5;1,7;;5;33450;67,71;0,5;1,7;;5
33500;56,73;0,5;1,7;;5;;;;;;5;33500;22,52;0,5;1,7;;5;33500;81,68;0,5;1,7;;5;33500;67,71;0,5;1,7;;5
33550;56,73;0,5;1,7;;5;;;;;;5;33550;22,52;0,5;1,7;;5;33550;81,68;0,5;1,7;;5;33550;67,71;0,5;1,7;;5
33600;56,73;0,5;1,7;;5;;;;;;5;33600;22,52;0,5;1,7;;5;33600;81,68;0,5;1,7;;5;33600;67,71;0,5;1,7;;5
33650;56,73;0,5;1,7;;5;;;;;;5;33650;22,52;0,5;1,7;;5;33650;81,68;0,5;1,7;;5;33650;67,71;0,5;1,7;;5
33700;56,73;0,5;1,7;;5;;;;;;5;33700;22,52;0,5;1,7;;5;33700;81,68;0,5;1,7;;5;33700;67,71;0,5;1,7;;5
33750;56,73;0,5;1,7;;5;;;;;;5;33750;22,52;0,5;1,7;;5;33750;81,68;0,5;1,7;;5;33750;67,71;0,5;1,7;;5
33800;56,73;0,5;1,7;;5;;;;;;5;33800;22,52;0,5;1,7;;5;33800;81,68;0,5;1,7;;5;33800;67,71;0,5;1,7;;5
33850;56,73;0,5;1,7;;5;;;;;;5;33850;22,52;0,5;1,7;;5;33850;81,68;0,5;1,7;;5;33850;67,71;0,5;1,7;;5
33900;56,73;0,5;1,7;;5;;;;;;5;33900;22,52;0,5;1,7;;5;33900;81,68;0,5;1,7;;5;33900;67,71;0,5;1,7;;5
33950;56,73;0,5;1,7;;5;;;;;;5;33950;22,52;0,5;1,7;;5;33950;81,68;0,5;1,7;;5;33950;67,71;0,5;1,7;;5
34000;56,73;0,5;1,7;4,70;5;;;;;;5;34000;22,52;0,5;1,7;4,71;5;34000;81,68;0,5;1,7;4,69;5;34000;67,71;0,5;1,7;4,80;5
34050;56,73;0,5;1,7;;5;;;;;;5;34050;22,52;0,5;1,7;;5;34050;81,68;0,5;1,7;;5;34050;67,71;0,5;1,7;;5
34100;56,73;0,5;1,7;;5;;;;;;5;34100;22,52;0,5;1,7;;5;34100;81,68;0,5;1,7;;5;34100;67,71;0,5;1,7;;5
34150;56,73;0,5;1,7;;5;;;;;;5;34150;22,52;0,5;1,7;;5;34150;81,68;0,5;1,7;;5;34150;67,71;0,5;1,7;;5
34200;56,73;0,5;1,7;;5;;;;;;5;34200;22,52;0,5;1,7;;5;34200;81,68;0,5;1,7;;5;34200;67,71;0,5;1,7;;5
34250;56,73;0,5;1,7;;5;;;;;;5;34250;22,52;0,5;1,7;;5;34250;81,68;0,5;1,7;;5;34250;67,71;0,5;1,7;;5
34300;56,73;0,5;1,7;;5;;;;;;5;34300;22,52;0,5;1,7;;5;34300;81,68;0,5;1,7;;5;34300;67,71;0,5;1,7;;5
34350;56,73;0,5;1,7;;5;;;;;;5;34350;22,52;0,5;1,7;;5;34350;81,68;0,5;1,7;;5;34350;67,71;0,5;1,7;;5
34400;56,73;0,5;1,7;;5;;;;;;5;34400;22,52;0,5;1,7;;5;34400;81,68;0,5;1,7;;5;34400;67,71;0,5;1,7;;5
34450;56,73;0,5;1,7;;5;;;;;;5;34450;22,52;0,5;1,7;;5;34450;81,68;0,5;1,7;;5;34450;67,71;0,5;1,7;;5
34500;56,73;0,5;1,7;;5;;;;;;5;34500;22,52;0,5;1,7;;5;34500;81,68;0,5;1,7;;5;34500;67,71;0,5;1,7;;5
34550;56,73;0,5;1,7;;5;;;;;;5;34550;22,52;0,5;1,7;;5;34550;81,68;0,5;1,7;;5;34550;67,71;0,5;1,7;;5
34600;56,73;0,5;1,7;;5;;;;;;5;34600;22,52;0,5;1,7;;5;34600;81,68;0,5;1,7;;5;34600;67,71;0,5;1,7;;5
34650;56,73;0,5;1,7;;5;;;;;;5;34650;22,52;0,5;1,7;;5;34650;81,68;0,5;1,7;;5;34650;67,71;0,5;1,7;;5
34700;56,73;0,5;1,7;;5;;;;;;5;34700;22,52;0,5;1,7;;5;34700;81,68;0,5;1,7;;5;34700;67,71;0,5;1,7;;5
34750;56,73;0,5;1,7;;5;;;;;;5;34750;22,52;0,5;1,7;;5;34750;81,68;0,5;1,7;;5;34750;67,71;0,5;1,7;;5
34800;56,73;0,5;1,7;;5;;;;;;5;34800;22,52;0,5;1,7;;5;34800;81,68;0,5;1,7;;5;34800;67,71;0,5;1,7;;5
34850;56,73;0,5;1,7;;5;;;;;;5;34850;22,52;0,5;1,7;;5;34850;81,68;0,5;1,7;;5;34850;67,71;0,5;1,7;;5
34900;56,73;0,5;1,7;;5;;;;;;5;34900;22,52;0,5;1,7;;5;34900;81,68;0,5;1,7;;5;34900;67,71;0,5;1,7;;5
34950;56,73;0,5;1,7;;5;;;;;;5;34950;22,52;0,5;1,7;;5;34950;81,68;0,5;1,7;;5;34950;67,71;0,5;1,7;;5
35000;56,73;0,5;1,7;4,68;5;;;;;;5;35000;22,52;0,5;1,7;4,70;5;35000;81,68;0,5;1,7;4,84;5;35000;67,71;0,5;1,7;4,74;5
35050;56,73;0,5;1,7;;5;;;;;;5;35050;22,52;0,5;1,7;;5;35050;81,68;0,5;1,7;;5;35050;67,71;0,5;1,7;;5
35100;56,73;0,5;1,7;;5;;;;;;5;35100;22,52;0,5;1,7;;5;35100;81,68;0,5;1,7;;5;35100;67,71;0,5;1,7;;5
35150;56,73;0,5;1,7;;5;;;;;;5;35150;22,52;0,5;1,7;;5;35150;81,68;0,5;1,7;;5;35150;67,71;0,5;1,7;;5
35200;56,73;0,5;1,7;;5;;;;;;5;35200;22,52;0,5;1,7;;5;35200;81,68;0,5;1,7;;5;35200;67,71;0,5;1,7;;5
35250;56,73;0,5;1,7;;5;;;;;;5;35250;22,52;0,5;1,7;;5;35250;81,68;0,5;1,7;;5;35250;67,71;0,5;1,7;;5
35300;56,73;0,5;1,7;;5;;;;;;5;35300;22,52;0,5;1,7;;5;35300;81,68;0,5;1,7;;5;35300;67,71;0,5;1,7;;5
35350;56,73;0,5;1,7;;5;;;;;;5;35350;22,52;0,5;1,7;;5;35350;81,68;0,5;1,7;;5;35350;67,71;0,5;1,7;;5
35400;56,73;0,5;1,7;;5;;;;;;5;35400;22,52;0,5;1,7;;5;35400;81,68;0,5;1,7;;5;35400;67,71;0,5;1,7;;5
35450;56,73;0,5;1,7;;5;;;;;;5;35450;22,52;0,5;1,7;;5;35450;81,68;0,5;1,7;;5;35450;67,71;0,5;1,7;;5
35500;56,73;0,5;1,7;;5;;;;;;5;35500;22,52;0,5;1,7;;5;35500;81,68;0,5;1,7;;5;35500;67,71;0,5;1,7;;5
35550;56,73;0,5;1,7;;5;;;;;;5;35550;22,52;0,5;1,7;;5;35550;81,68;0,5;1,7;;5;35550;67,71;0,5;1,7;;5
35600;56,73;0,5;1,7;;5;;;;;;5;35600;22,52;0,5;1,7;;5;35600;81,68;0,5;1,7;;5;35600;67,71;0,5;1,7;;5
35650;56,73;0,5;1,7;;5;;;;;;5;35650;22,52;0,5;1,7;;5;35650;81,68;0,5;1,7;;5;35650;67,71;0,5;1,7;;5
35700;56,73;0,5;1,7;;5;;;;;;5;35700;22,52;0,5;1,7;;5;35700;81,68;0,5;1,7;;5;35700;67,71;0,5;1,7;;5
35750;56,73;0,5;1,7;;5;;;;;;5;35750;22,52;0,5;1,7;;5;35750;81,68;0,5;1,7;;5;35750;67,71;0,5;1,7;;5
35800;56,73;0,5;1,7;;5;;;;;;5;35800;22,52;0,5;1,7;;5;35800;81,68;0,5;1,7;;5;35800;67,71;0,5;1,7;;5
35850;56,73;0,5;1,7;;5;;;;;;5;35850;22,52;0,5;1,7;;5;35850;81,68;0,5;1,7;;5;35850;67,71;0,5;1,7;;5
35900;56,73;0,5;1,7;;5;;;;;;5;35900;22,52;0,5;1,7;;5;35900;81,68;0,5;1,7;;5;35900;67,71;0,5;1,7;;5
35950;56,73;0,5;1,7;;5;;;;;;5;35950;22,52;0,5;1,7;;5;35950;81,68;0,5;1,7;;5;35950;67,71;0,5;1,7;;5
36000;56,73;0,5;1,7;4,81;5;;;;;;5;36000;22,52;0,5;1,7;4,71;5;36000;81,68;0,5;1,7;4,73;5;36000;67,71;0,5;1,7;4,74;5
36050;56,73;0,5;1,7;;5;;;;;;5;36050;22,52;0,5;1,7;;5;36050;81,68;0,5;1,7;;5;36050;67,71;0,5;1,7;;5
36100;56,73;0,5;1,7;;5;;;;;;5;36100;22,52;0,5;1,7;;5;36100;81,68;0,5;1,7;;5;36100;67,71;0,5;1,7;;5
36150;56,73;0,5;1,7;;5;;;;;;5;36150;22,52;0,5;1,7;;5;36150;81,68;0,5;1,7;;5;36150;67,71;0,5;1,7;;5
36200;56,73;0,5;1,7;;5;;;;;;5;36200;22,52;0,5;1,7;;5;36200;81,68;0,5;1,7;;5;36200;67,71;0,5;1,7;;5
36250;56,73;0,5;1,7;;5;;;;;;5;36250;22,52;0,5;1,7;;5;36250;81,68;0,5;1,7;;5;36250;67,71;0,5;1,7;;5
36300;56,73;0,5;1,7;;5;;;;;;5;36300;22,52;0,5;1,7;;5;36300;81,68;0,5;1,7;;5;36300;67,71;0,5;1,7;;5
36350;56,73;0,5;1,7;;5;;;;;;5;36350;22,52;0,5;1,7;;5;36350;81,68;0,5;1,7;;5;36350;67,71;0,5;1,7;;5
36400;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36400;81,68;0,5;1,7;;5;36400;67,71;0,5;1,7;;5
36450;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36450;81,68;0,5;1,7;;5;36450;67,71;0,5;1,7;;5
36500;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36500;81,68;0,5;1,7;;5;36500;67,71;0,5;1,7;;5
36550;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36550;81,68;0,5;1,7;;5;36550;67,71;0,5;1,7;;5
36600;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36600;81,68;0,5;1,7;;5;36600;67,71;0,5;1,7;;5
36650;56,73;0,5;1,7;;5;;;;;;5;;;;;;5;36650;81,68;0,5;1,7;;5;36650;67,71;0,5;1,7;;5
